Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
IEX,520784,14759829504,24.00615,0.2748618423938751,0.8220518827438354,1.8733797073364258,-0.897481381893158,-0.16047407686710358,0.1952,"IDEX Corporation, based in Northbrook, Illinois, is a publicly traded company engaged in the development, design, and manufacture of fluidics systems, optics systems, fire and rescue equipment, and other specialty engineered products.
"
BA,5006225,118000771072,N/A,0.2504734992980957,0.8447421789169312,1.8665904998779297,-0.8781790733337402,-0.16504481434822083,0.2726,"The Boeing Company (/ˈboʊɪŋ/) is an American multinational corporation that designs, manufactures, and sells airplanes, rotorcraft, rockets, satellites, telecommunications equipment, and missiles worldwide.[5] The company also provides leasing and product support services. Boeing is among the largest global aerospace manufacturers; it is the third-largest defense contractor in the world based on 2020 revenue[6] and is the largest exporter in the United States by dollar value.[7] Boeing's stock is a component of the Dow Jones Industrial Average.
"
BIIB,856440,36133339136,13.611566,0.23573477566242218,0.7302824258804321,1.535295009613037,-0.7341594696044922,-0.10835744440555573,0.1882,"Biogen Inc. is an American multinational biotechnology company based in Cambridge, Massachusetts, specializing in the discovery, development, and delivery of therapies for the treatment of neurological diseases to patients worldwide.[2]
"
GWW,244881,38105661440,21.415064,0.25554680824279785,0.7784380316734314,1.738198161125183,-0.786207914352417,-0.12537148594856262,0.2103,"W. W. Grainger, Inc., is an American Fortune 500[5] industrial supply company founded in 1927 in Chicago by William W. (Bill) Grainger. He founded the company to provide consumers with access to a consistent supply of motors.[6]  The company now serves more than three million customers worldwide[4] with offerings such as motors, lighting, material handling, fasteners, plumbing, tools, and safety supplies, along with inventory management services and technical support.  Revenue is generally from business-to-business sales rather than retail sales. Grainger serves its customers through a network of approximately 598 branches, online channels (such as Grainger.com, KeepStock and eProcurement), and 33 distribution centers.[4]
"
TRGP,1615603,19713501184,23.945652,0.23453852534294128,0.8052815794944763,1.8605679273605347,-0.8318437337875366,-0.14044584333896637,0.1958,"Targa Resources Corp. is a Fortune 500[1] company based in Houston, Texas. Targa, a midstream energy infrastructure corporation, is one of the largest infrastructure companies delivering natural gas and natural gas liquids in the United States. Their operations are based largely, though not entirely, on the Gulf Coast, particularly in Texas and Louisiana.[2] Matthew J. Meloy has been Chief Executive Officer since 2020.[3]
"
PPG,1446025,30255497216,21.492462,0.24842680990695953,0.8057162165641785,1.7820842266082764,-0.8361992239952087,-0.16176806390285492,0.2165,"PPG Industries, Inc. is an American Fortune 500 company and global supplier of paints, coatings, and specialty materials. With headquarters in Pittsburgh, Pennsylvania, PPG operates in more than 70 countries around the globe. By revenue it is the largest coatings company in the world followed by AkzoNobel.[2] It is headquartered in PPG Place, an office and retail complex in downtown Pittsburgh, and is known for its glass facade designed by Postmodern architect Philip Johnson.
"
AME,925209,33165815808,26.032608,0.24075055122375488,0.8121911287307739,1.8574979305267334,-0.9212464690208435,-0.12355999648571014,0.1492,"AMETEK, Inc. is an American multinational conglomerate and global designer and manufacturer of electronic instruments and electromechanical devices with headquarters in the United States and over 220 sites worldwide.[3]
"
ALK,2018637,4269637632,27.064518,0.2477446347475052,0.9622100591659546,2.0998361110687256,-1.0661925077438354,-0.17360319197177887,0.2981,"Alaska Air Group is an American airline holding company based in SeaTac, Washington, United States.
"
J,605906,16869234688,23.05852,0.22221563756465912,0.681921124458313,1.5385572910308838,-0.717292308807373,-0.11367156356573105,0.1891,"Jacobs Solutions Inc. is an American international technical professional services firm.[5] The company provides engineering, technical, professional and construction services, as well as scientific and specialty consulting for a broad range of clients globally, including companies, organizations, and government agencies.[6] Jacobs has consistently ranked No. 1 on both Engineering News-Record (ENR)'s 2018, 2019, 2020 and 2021 Top 500 Design Firms[7] and Trenchless Technology’s 2018, 2019, 2020 and 2021 Top 50 Trenchless Engineering Firms.[8] Its worldwide annual revenue reached over $14 billion in the 2021 fiscal year, and earnings rose to $477 million.[4]: F-4 
"
KMB,1665751,40346775552,22.915546,0.27662667632102966,0.870689332485199,2.061126470565796,-0.9178189635276794,-0.13644863665103912,0.1501,"Kimberly-Clark Corporation is an American multinational personal care corporation that produces mostly paper-based consumer products. The company manufactures sanitary paper products and surgical & medical instruments. Kimberly-Clark brand name products include Kleenex facial tissue, Kotex feminine hygiene products, Cottonelle, Scott and Andrex toilet paper, Wypall utility wipes, KimWipes scientific cleaning wipes and Huggies disposable diapers and baby wipes.
"
LNT,1637378,12913940480,19.578545,0.22237038612365723,0.776676595211029,1.7058947086334229,-0.7895511388778687,-0.1663677990436554,0.1904,"Alliant Energy  is a public utility holding company headquartered in Madison, Wisconsin, providing power in Iowa and Wisconsin.
"
KLAC,935868,67914346496,22.344364,0.29916146397590637,0.8286513686180115,1.9008941650390625,-0.8771148324012756,-0.13867899775505066,0.3251,"KLA Corporation is an American capital equipment company based in Milpitas, California. It supplies process control and yield management systems for the semiconductor industry and other related nanoelectronics industries. The company's products and services are intended for all phases of wafer, reticle, integrated circuit (IC) and packaging production, from research and development to final volume manufacturing.[2]
"
HII,255792,9327423488,17.996923,0.3052390515804291,0.8557903170585632,1.9791429042816162,-0.9819491505622864,-0.16424697637557983,0.2338,"Huntington Ingalls Industries, Inc. (HII) is the largest military shipbuilding company in the United States as well as a provider of professional services to partners in government and industry. HII, ranked No. 375 on the Fortune 500, was formed on 31 March 2011, as a divestiture from  Northrop Grumman.[5][6]
"
SJM,1280253,11590052864,N/A,0.28586065769195557,0.8416427373886108,1.997470736503601,-0.9445182085037231,-0.2058887481689453,0.2101,"The J.M. Smucker Company, also known as Smuckers, is an American manufacturer of food and beverage products. Headquartered in Orrville, Ohio,[2] the company was founded in 1897 as a maker of apple butter.[3] J.M. Smucker currently has three major business units: consumer foods, pet foods, and coffee.[4] Its flagship brand, Smucker's, produces fruit preserves, peanut butter, syrups, frozen crustless sandwiches, and ice cream toppings.[5]
"
CE,1073426,13166737408,10.391752,0.31497716903686523,0.9619598984718323,2.1706833839416504,-1.0232926607131958,-0.16549092531204224,0.2649,"Celanese Corporation, formerly known as Hoechst Celanese, is an American technology and specialty materials company headquartered in Irving, Texas.[3] A Fortune 500 corporation, the company is the world’s leading producer of acetic acid, producing about 1.95 million tonnes per year, representing approximately 25% of global production.[4] Celanese is also the world's largest producer of vinyl acetate monomer (VAM).[5]
"
AFL,2355079,48053571584,10.791339,0.3160395324230194,0.9753855466842651,2.228283166885376,-1.0659565925598145,-0.16880542039871216,0.1646,"Aflac Inc. /ˈæflæk/ (American Family Life Assurance Company) is an American insurance company and is the largest provider of supplemental insurance in the United States.[3] The company was founded in 1955 and is based in Columbus, Georgia. In the U.S., Aflac underwrites a wide range of insurance policies, but is perhaps more known for its payroll deduction insurance coverage, which pays cash benefits when a policyholder has a covered accident or illness. The company states it ""provides financial protection to more than 50 million people worldwide"".[4]
"
